Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-czhu,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Manipulation: Spreadsheet
1,1729781500894,24/10/2024 14:51:40,1729767100894,-4,24/10/2024 06:51:40,183710,7,task-wzw3,,40890157,nbh95l6d,11931864,,complete,njqrmt,,computer,Desktop or Laptop,Windows 10,Firefox 131.0,1958x1101,1957x921,,,0,Task (Counterbalance A) (Exp2),8,A_1AlexExt_2PatInt,chat2,chat2,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,
2,1729781509863,24/10/2024 14:51:49,1729767109863,-4,24/10/2024 06:51:49,183710,7,task-wzw3,,40890157,nbh95l6d,11931864,,complete,njqrmt,,computer,Desktop or Laptop,Windows 10,Firefox 131.0,1958x1101,1957x921,,,0,Task (Counterbalance A) (Exp2),8,A_1AlexExt_2PatInt,chat2,chat2,1,chat2,Screen 2,o6hbif,1,continue,,8973.36,8970.560000000001,8973.36,8973.36,8970.560000000001,8973.36,1,8973.36,0,0,,Click To Continue,Continue Button,2,object-67,chat2,
3,1729782394535,24/10/2024 15:06:34,1729767994535,-4,24/10/2024 07:06:34,183710,7,task-wzw3,,40890157,nbh95l6d,11931864,,complete,njqrmt,,computer,Desktop or Laptop,Windows 10,Firefox 131.0,1708x960,1707x803,,,0,Task (Counterbalance A) (Exp2),8,A_1AlexExt_2PatInt,chat2,chat2,1,chat2,Screen 1,xvlh72,2,continue,,884674.8,884668.76,884674.8,884674.8,884668.76,884674.8,1,884674.8,0,0,,Click To Continue,Completed button,2,object-74,chat2,
4,1729782398748,24/10/2024 15:06:38,1729767998748,-4,24/10/2024 07:06:38,183710,7,task-wzw3,,40890157,nbh95l6d,11931864,,complete,njqrmt,,computer,Desktop or Laptop,Windows 10,Firefox 131.0,1708x960,1707x803,,,0,Task (Counterbalance A) (Exp2),8,A_1AlexExt_2PatInt,chat2,chat2,1,completionCode2,Screen 1,vdaeaw,1,response, 5711,4069.100000000093,4202.520000000019,4219.040000000037,4069.100000000093,4202.520000000019,4219.040000000037,1,4069.100000000093,149.93999999994412,0,,Single Text Entry,Single Text Entry,1,object-84,completionCode2,
5,1729782398749,24/10/2024 15:06:38,1729767998749,-4,24/10/2024 07:06:38,183710,7,task-wzw3,,40890157,nbh95l6d,11931864,,complete,njqrmt,,computer,Desktop or Laptop,Windows 10,Firefox 131.0,1708x960,1707x803,,,0,Task (Counterbalance A) (Exp2),8,A_1AlexExt_2PatInt,chat2,chat2,,,,,,info,END,,,897844,,,,0,,,,,,,,,,
1,1729782995895,24/10/2024 15:16:35,1729768595895,-4,24/10/2024 07:16:35,183710,7,task-wzw3,,40890866,rsc1ds92,11932074,,complete,vkqfuc,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x911,,,0,Task (Counterbalance A) (Exp2),8,A_1AlexExt_2PatInt,chat2,chat2,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,
2,1729783008046,24/10/2024 15:16:48,1729768608046,-4,24/10/2024 07:16:48,183710,7,task-wzw3,,40890866,rsc1ds92,11932074,,complete,vkqfuc,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x911,,,0,Task (Counterbalance A) (Exp2),8,A_1AlexExt_2PatInt,chat2,chat2,1,chat2,Screen 2,o6hbif,1,continue,,12154.500000023841,12151.3,12154.500000023841,12154.500000023841,12151.3,12154.500000023841,1,12154.500000023841,0,0,,Click To Continue,Continue Button,2,object-67,chat2,
3,1729783749372,24/10/2024 15:29:09,1729769349372,-4,24/10/2024 07:29:09,183710,7,task-wzw3,,40890866,rsc1ds92,11932074,,complete,vkqfuc,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x911,,,0,Task (Counterbalance A) (Exp2),8,A_1AlexExt_2PatInt,chat2,chat2,1,chat2,Screen 1,xvlh72,2,continue,,741327.9,741321.9,741327.9,741327.9,741321.9,741327.9,1,741327.9,0,0,,Click To Continue,Completed button,2,object-74,chat2,
4,1729783753622,24/10/2024 15:29:13,1729769353622,-4,24/10/2024 07:29:13,183710,7,task-wzw3,,40890866,rsc1ds92,11932074,,complete,vkqfuc,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x911,,,0,Task (Counterbalance A) (Exp2),8,A_1AlexExt_2PatInt,chat2,chat2,1,completionCode2,Screen 1,vdaeaw,1,response,7562,1903.0999999999767,4254.599999999977,4257.099999976112,1903.0999999999767,4254.599999999977,4257.099999976112,1,1903.0999999999767,2353.999999976135,0,,Single Text Entry,Single Text Entry,1,object-84,completionCode2,
5,1729783753622,24/10/2024 15:29:13,1729769353622,-4,24/10/2024 07:29:13,183710,7,task-wzw3,,40890866,rsc1ds92,11932074,,complete,vkqfuc,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x911,,,0,Task (Counterbalance A) (Exp2),8,A_1AlexExt_2PatInt,chat2,chat2,,,,,,info,END,,,757719,,,,0,,,,,,,,,,
1,1729785049882,24/10/2024 15:50:49,1729759849882,-7,24/10/2024 01:50:49,183710,7,task-wzw3,,40891988,0okugcap,11932406,,complete,eosydd,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1873x909,,,0,Task (Counterbalance A) (Exp2),8,A_1AlexExt_2PatInt,chat2,chat2,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,
2,1729785052643,24/10/2024 15:50:52,1729759852643,-7,24/10/2024 01:50:52,183710,7,task-wzw3,,40891988,0okugcap,11932406,,complete,eosydd,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1873x909,,,0,Task (Counterbalance A) (Exp2),8,A_1AlexExt_2PatInt,chat2,chat2,1,chat2,Screen 2,o6hbif,1,continue,,2769.326,2766.2259999999997,2769.326,2769.326,2766.2259999999997,2769.326,1,2769.326,0,0,,Click To Continue,Continue Button,2,object-67,chat2,
3,1729785777258,24/10/2024 16:02:57,1729760577258,-7,24/10/2024 02:02:57,183710,7,task-wzw3,,40891988,0okugcap,11932406,,complete,eosydd,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1873x909,,,0,Task (Counterbalance A) (Exp2),8,A_1AlexExt_2PatInt,chat2,chat2,1,chat2,Screen 1,xvlh72,2,continue,,724618.6999999996,724612.7,724618.6999999996,724618.6999999996,724612.7,724618.6999999996,1,724618.6999999996,0,0,,Click To Continue,Completed button,2,object-74,chat2,
4,1729785782503,24/10/2024 16:03:02,1729760582503,-7,24/10/2024 02:03:02,183710,7,task-wzw3,,40891988,0okugcap,11932406,,complete,eosydd,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1873x909,,,0,Task (Counterbalance A) (Exp2),8,A_1AlexExt_2PatInt,chat2,chat2,1,completionCode2,Screen 1,vdaeaw,1,response,3626,5116.400000000023,5232.900000000023,5249.5,5116.400000000023,5232.900000000023,5249.5,1,5116.400000000023,133.09999999997672,0,,Single Text Entry,Single Text Entry,1,object-84,completionCode2,
5,1729785782504,24/10/2024 16:03:02,1729760582504,-7,24/10/2024 02:03:02,183710,7,task-wzw3,,40891988,0okugcap,11932406,,complete,eosydd,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1873x909,,,0,Task (Counterbalance A) (Exp2),8,A_1AlexExt_2PatInt,chat2,chat2,,,,,,info,END,,,732609,,,,0,,,,,,,,,,
1,1729802364920,24/10/2024 20:39:24,1729777164920,-7,24/10/2024 06:39:24,183710,7,task-wzw3,,40898187,6w5shiti,11934547,,complete,hhqyzc,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x929,,,0,Task (Counterbalance A) (Exp2),8,A_1AlexExt_2PatInt,chat2,chat2,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,
2,1729802367995,24/10/2024 20:39:27,1729777167995,-7,24/10/2024 06:39:27,183710,7,task-wzw3,,40898187,6w5shiti,11934547,,complete,hhqyzc,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x929,,,0,Task (Counterbalance A) (Exp2),8,A_1AlexExt_2PatInt,chat2,chat2,1,chat2,Screen 2,o6hbif,1,continue,,3087.0740000715255,3083.274,3087.0740000715255,3087.0740000715255,3083.274,3087.0740000715255,1,3087.0740000715255,0,0,,Click To Continue,Continue Button,2,object-67,chat2,
3,1729803097572,24/10/2024 20:51:37,1729777897572,-7,24/10/2024 06:51:37,183710,7,task-wzw3,,40898187,6w5shiti,11934547,,complete,hhqyzc,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x929,,,0,Task (Counterbalance A) (Exp2),8,A_1AlexExt_2PatInt,chat2,chat2,1,chat2,Screen 1,xvlh72,2,continue,,729580.3000000715,729571,729580.3000000715,729580.3000000715,729571,729580.3000000715,1,729580.3000000715,0,0,,Click To Continue,Completed button,2,object-74,chat2,
4,1729803105308,24/10/2024 20:51:45,1729777905308,-7,24/10/2024 06:51:45,183710,7,task-wzw3,,40898187,6w5shiti,11934547,,complete,hhqyzc,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x929,,,0,Task (Counterbalance A) (Exp2),8,A_1AlexExt_2PatInt,chat2,chat2,1,completionCode2,Screen 1,vdaeaw,1,response,9440,4716.699999999953,7733.300000000047,7746.100000023842,4716.699999999953,7733.300000000047,7746.100000023842,1,4716.699999999953,3029.4000000238884,0,,Single Text Entry,Single Text Entry,1,object-84,completionCode2,
5,1729803105309,24/10/2024 20:51:45,1729777905309,-7,24/10/2024 06:51:45,183710,7,task-wzw3,,40898187,6w5shiti,11934547,,complete,hhqyzc,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x929,,,0,Task (Counterbalance A) (Exp2),8,A_1AlexExt_2PatInt,chat2,chat2,,,,,,info,END,,,740378,,,,0,,,,,,,,,,
1,1729802736578,24/10/2024 20:45:36,1729777536578,-7,24/10/2024 06:45:36,183710,7,task-wzw3,,40898307,z4sxysmx,11934574,,complete,ynbvzg,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1600x900,1600x739,,,0,Task (Counterbalance A) (Exp2),8,A_1AlexExt_2PatInt,chat2,chat2,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,
2,1729802738295,24/10/2024 20:45:38,1729777538295,-7,24/10/2024 06:45:38,183710,7,task-wzw3,,40898307,z4sxysmx,11934574,,complete,ynbvzg,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1600x900,1600x739,,,0,Task (Counterbalance A) (Exp2),8,A_1AlexExt_2PatInt,chat2,chat2,1,chat2,Screen 2,o6hbif,1,continue,,5338.699999809265,5328.5,5338.699999809265,5338.699999809265,5328.5,5338.699999809265,1,5338.699999809265,0,0,,Click To Continue,Continue Button,2,object-67,chat2,
3,1729803459923,24/10/2024 20:57:39,1729778259923,-7,24/10/2024 06:57:39,183710,7,task-wzw3,,40898307,z4sxysmx,11934574,,complete,ynbvzg,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1600x900,1600x739,,,0,Task (Counterbalance A) (Exp2),8,A_1AlexExt_2PatInt,chat2,chat2,1,chat2,Screen 1,xvlh72,2,continue,,721638.1999998093,721629.5,721638.1999998093,721638.1999998093,721629.5,721638.1999998093,1,721638.1999998093,0,0,,Click To Continue,Completed button,2,object-74,chat2,
4,1729803464275,24/10/2024 20:57:44,1729778264275,-7,24/10/2024 06:57:44,183710,7,task-wzw3,,40898307,z4sxysmx,11934574,,complete,ynbvzg,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1600x900,1600x739,,,0,Task (Counterbalance A) (Exp2),8,A_1AlexExt_2PatInt,chat2,chat2,1,completionCode2,Screen 1,vdaeaw,1,response,4282,4245,4344.5,4361.099999999977,4245,4344.5,4361.099999999977,1,4245,116.09999999997672,0,,Single Text Entry,Single Text Entry,1,object-84,completionCode2,
5,1729803464276,24/10/2024 20:57:44,1729778264276,-7,24/10/2024 06:57:44,183710,7,task-wzw3,,40898307,z4sxysmx,11934574,,complete,ynbvzg,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1600x900,1600x739,,,0,Task (Counterbalance A) (Exp2),8,A_1AlexExt_2PatInt,chat2,chat2,,,,,,info,END,,,727661,,,,0,,,,,,,,,,
1,1729813904823,24/10/2024 23:51:44,1729788704823,-7,24/10/2024 09:51:44,183710,7,task-wzw3,,40902509,i49xum0r,11935599,,complete,plgnqk,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x911,,,0,Task (Counterbalance A) (Exp2),8,A_1AlexExt_2PatInt,chat2,chat2,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,
2,1729813906120,24/10/2024 23:51:46,1729788706120,-7,24/10/2024 09:51:46,183710,7,task-wzw3,,40902509,i49xum0r,11935599,,complete,plgnqk,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x911,,,0,Task (Counterbalance A) (Exp2),8,A_1AlexExt_2PatInt,chat2,chat2,1,chat2,Screen 2,o6hbif,1,continue,,1315.2799999523163,1299.5800000000004,1315.2799999523163,1315.2799999523163,1299.5800000000004,1315.2799999523163,1,1315.2799999523163,0,0,,Click To Continue,Continue Button,2,object-67,chat2,
3,1729814636276,25/10/2024 00:03:56,1729789436276,-7,24/10/2024 10:03:56,183710,7,task-wzw3,,40902509,i49xum0r,11935599,,complete,plgnqk,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x911,,,0,Task (Counterbalance A) (Exp2),8,A_1AlexExt_2PatInt,chat2,chat2,1,chat2,Screen 1,xvlh72,2,continue,,730172.1000000477,730171,730172.1000000477,730172.1000000477,730171,730172.1000000477,1,730172.1000000477,0,0,,Click To Continue,Completed button,2,object-74,chat2,
4,1729814640464,25/10/2024 00:04:00,1729789440464,-7,24/10/2024 10:04:00,183710,7,task-wzw3,,40902509,i49xum0r,11935599,,complete,plgnqk,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x911,,,0,Task (Counterbalance A) (Exp2),8,A_1AlexExt_2PatInt,chat2,chat2,1,completionCode2,Screen 1,vdaeaw,1,response,2057,1583.4000000000233,4183.70000000007,4188.69999995234,1583.4000000000233,4183.70000000007,4188.69999995234,1,1583.4000000000233,2605.2999999523163,0,,Single Text Entry,Single Text Entry,1,object-84,completionCode2,
5,1729814640464,25/10/2024 00:04:00,1729789440464,-7,24/10/2024 10:04:00,183710,7,task-wzw3,,40902509,i49xum0r,11935599,,complete,plgnqk,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x911,,,0,Task (Counterbalance A) (Exp2),8,A_1AlexExt_2PatInt,chat2,chat2,,,,,,info,END,,,735627,,,,0,,,,,,,,,,
1,1729843859198,25/10/2024 08:10:59,1729825859198,-5,24/10/2024 22:10:59,183710,7,task-wzw3,,40906834,ei66b798,11936703,,complete,jvpsxz,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x695,,,0,Task (Counterbalance A) (Exp2),8,A_1AlexExt_2PatInt,chat2,chat2,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,
2,1729843865547,25/10/2024 08:11:05,1729825865547,-5,24/10/2024 22:11:05,183710,7,task-wzw3,,40906834,ei66b798,11936703,,complete,jvpsxz,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x695,,,0,Task (Counterbalance A) (Exp2),8,A_1AlexExt_2PatInt,chat2,chat2,1,chat2,Screen 2,o6hbif,1,continue,,6380.923999999998,6364.223999999999,6380.923999999998,6380.923999999998,6364.223999999999,6380.923999999998,1,6380.923999999998,0,0,,Click To Continue,Continue Button,2,object-67,chat2,
3,1729844714035,25/10/2024 08:25:14,1729826714035,-5,24/10/2024 22:25:14,183710,7,task-wzw3,,40906834,ei66b798,11936703,,complete,jvpsxz,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x695,,,0,Task (Counterbalance A) (Exp2),8,A_1AlexExt_2PatInt,chat2,chat2,1,chat2,Screen 1,xvlh72,2,continue,,848503.3999999999,848486.7999999999,848503.3999999999,848503.3999999999,848486.7999999999,848503.3999999999,1,848503.3999999999,0,0,,Click To Continue,Completed button,2,object-74,chat2,
4,1729844717907,25/10/2024 08:25:17,1729826717907,-5,24/10/2024 22:25:17,183710,7,task-wzw3,,40906834,ei66b798,11936703,,complete,jvpsxz,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x695,,,0,Task (Counterbalance A) (Exp2),8,A_1AlexExt_2PatInt,chat2,chat2,1,completionCode2,Screen 1,vdaeaw,1,response,6203,2299,3881.9000000000233,3891.9000000238884,2299,3881.9000000000233,3891.9000000238884,1,2299,1592.9000000238884,0,,Single Text Entry,Single Text Entry,1,object-84,completionCode2,
5,1729844717911,25/10/2024 08:25:17,1729826717911,-5,24/10/2024 22:25:17,183710,7,task-wzw3,,40906834,ei66b798,11936703,,complete,jvpsxz,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x695,,,0,Task (Counterbalance A) (Exp2),8,A_1AlexExt_2PatInt,chat2,chat2,,,,,,info,END,,,858649,,,,0,,,,,,,,,,
1,1732801286690,28/11/2024 13:41:26,1732779686690,-6,28/11/2024 01:41:26,183710,7,task-wzw3,,41673880,d0e6ytqa,12165229,,complete,btwmrm,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1536x864,1536x778,,,0,Task (Counterbalance A) (Exp2),8,A_1AlexExt_2PatInt,chat2,chat2,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,
